,id,pergunta,resposta,item
334,84,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
335,85,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
336,86,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
337,87,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
338,88,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
339,89,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
340,90,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
341,91,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
342,92,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
343,93,Qual sua formação acadêmica?,Ensino Superior em andamento,Qual sua formação acadêmica? Ensino Superior em andamento
344,94,Qual sua formação acadêmica?,Ensino Superior completo,Qual sua formação acadêmica? Ensino Superior completo
345,95,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
346,96,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
347,97,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
348,98,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
349,99,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
350,100,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
351,101,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
352,102,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
353,103,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
354,104,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
355,105,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
356,106,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
357,107,Qual sua formação acadêmica?,Ensino Superior completo,Qual sua formação acadêmica? Ensino Superior completo
358,108,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
359,109,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
360,110,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
361,111,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
362,112,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
363,113,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
364,114,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
365,115,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
366,116,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
367,117,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
368,118,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
369,119,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
370,120,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
371,121,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
372,122,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
373,123,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
374,124,Qual sua formação acadêmica?,"Pós-graduação (especialização), mestrado ou doutorado","Qual sua formação acadêmica? Pós-graduação (especialização), mestrado ou doutorado"
375,0,Qual sua atividade?,Aposentado(a),Qual sua atividade? Aposentado(a)
376,1,Qual sua atividade?,Aposentado(a),Qual sua atividade? Aposentado(a)
377,2,Qual sua atividade?,Aposentado(a),Qual sua atividade? Aposentado(a)
378,3,Qual sua atividade?,Aposentado(a),Qual sua atividade? Aposentado(a)
379,4,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
380,5,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
381,6,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
382,7,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
383,8,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
384,9,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
385,10,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
386,11,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
387,12,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
388,13,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
389,14,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
390,15,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
391,16,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
392,17,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
393,18,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
394,19,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
395,20,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
396,21,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
397,22,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
398,23,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
399,24,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
400,25,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
401,26,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
402,27,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
403,28,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
404,29,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
405,30,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
406,31,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
407,32,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
408,33,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
409,34,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
410,35,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
411,36,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
412,37,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
413,38,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
414,39,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
415,40,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
416,41,Qual sua atividade?,Autônomo(a),Qual sua atividade? Autônomo(a)
417,42,Qual sua atividade?,Desempregado(a),Qual sua atividade? Desempregado(a)
418,43,Qual sua atividade?,Desempregado(a),Qual sua atividade? Desempregado(a)
419,44,Qual sua atividade?,Empreendedor,Qual sua atividade? Empreendedor
420,45,Qual sua atividade?,Empreendedor,Qual sua atividade? Empreendedor
421,46,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
422,47,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
423,48,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
424,49,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
425,50,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
426,51,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
427,52,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
428,53,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
429,54,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
430,55,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
431,56,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
432,57,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
433,58,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
434,59,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
435,60,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
436,61,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
437,62,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
438,63,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
439,64,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
440,65,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
441,66,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
442,67,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
443,68,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
444,69,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
445,70,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
446,71,Qual sua atividade?,Empregado(a) por conta de outrem,Qual sua atividade? Empregado(a) por conta de outrem
447,72,Qual sua atividade?,Empresário,Qual sua atividade? Empresário
448,73,Qual sua atividade?,Empresário,Qual sua atividade? Empresário
449,74,Qual sua atividade?,Empresário,Qual sua atividade? Empresário
450,75,Qual sua atividade?,Empresário,Qual sua atividade? Empresário
451,76,Qual sua atividade?,Empresário,Qual sua atividade? Empresário
452,77,Qual sua atividade?,Empresário ,Qual sua atividade? Empresário 
453,78,Qual sua atividade?,Empresário ,Qual sua atividade? Empresário 
454,79,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
455,80,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
456,81,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
457,82,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
458,83,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
459,84,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
460,85,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
461,86,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
462,87,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
463,88,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
464,89,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
465,90,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
466,91,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
467,92,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
468,93,Qual sua atividade?,Estudante,Qual sua atividade? Estudante
469,94,Qual sua atividade?,Industrial,Qual sua atividade? Industrial
470,95,Qual sua atividade?,Professor(a),Qual sua atividade? Professor(a)
471,96,Qual sua atividade?,Professor(a),Qual sua atividade? Professor(a)
472,97,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
473,98,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
474,99,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
475,100,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
476,101,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
477,102,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
478,103,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
479,104,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
480,105,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
481,106,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
482,107,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
483,108,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
484,109,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
485,110,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
486,111,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
487,112,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
488,113,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
489,114,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
490,115,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
491,116,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
492,117,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
493,118,Qual sua atividade?,Servidor(a) público(a),Qual sua atividade? Servidor(a) público(a)
